"","X","lat","lng","States"
"16433",NA,42.5348993,-92.4453161,"Iowa"
"16434",NA,21.3069444,-157.8583333,NA
"16435",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16436",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16437",NA,-22.8926246,-43.2397455,"State of Rio de Janeiro"
"16438",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16439",NA,-14.235004,-51.92528,NA
"16440",NA,33.836081,-81.1637245,NA
"16441",NA,40.7127753,-74.0059728,NA
"16442",NA,39.9525839,-75.1652215,"Pennsylvania"
"16443",NA,30.6991887,-91.1503169,NA
"16444",NA,39.9525839,-75.1652215,"Pennsylvania"
"16445",NA,37.09024,-95.712891,NA
"16446",NA,-1.2920659,36.8219462,NA
"16447",NA,49.895136,-97.1383744,NA
"16448",NA,37.8806341,-84.5729961,"Kentucky"
"16449",NA,40.7127753,-74.0059728,NA
"16450",NA,52.282316,-1.584927,NA
"16451",NA,NA,NA,NA
"16452",NA,39.9504812,-86.2414965,NA
"16453",NA,29.7604267,-95.3698028,"Texas"
"16454",NA,32.7764749,-79.9310512,NA
"16455",NA,42.4072107,-71.3824374,NA
"16456",NA,35.7595731,-79.0192997,NA
"16457",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16458",NA,-20.9175738,142.7027956,NA
"16459",NA,29.3121171,-94.7787902,NA
"16460",NA,-3.1190275,-60.0217314,NA
"16461",NA,NA,NA,NA
"16462",NA,36.4597208,-94.29869,NA
"16463",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16464",NA,-22.9362649,-43.1848,NA
"16465",NA,41.8781136,-87.6297982,"Illinois"
"16466",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16467",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16468",NA,-22.7862985,-43.3053106,"State of Rio de Janeiro"
"16469",NA,-26.8997445,-49.2358981,NA
"16470",NA,44.831292,-123.007636,NA
"16471",NA,32.4507852,-107.4338866,NA
"16472",NA,-22.9666865,-43.1879181,NA
"16473",NA,NA,NA,NA
"16474",NA,-23.2833504,-46.7446059,NA
"16475",NA,37.09024,-95.712891,NA
"16476",NA,-22.6563153,-43.5799151,NA
"16477",NA,40.7127753,-74.0059728,NA
"16478",NA,40.8447819,-73.8648268,"New York"
"16479",NA,38.9517053,-92.3340724,"Missouri"
"16480",NA,36.3134397,-82.3534727,"Tennessee"
"16481",NA,36.778261,-119.4179324,NA
"16482",NA,29.6516344,-82.3248262,"Florida"
"16483",NA,40.6182687,16.5570474,NA
"16484",NA,51.6858341,-3.3821421,NA
"16485",NA,55.864237,-4.251806,NA
"16486",NA,-20.2976178,-40.2957768,NA
"16487",NA,21.4691137,-78.6568942,NA
"16488",NA,40.4172871,-82.907123,NA
"16489",NA,32.715738,-117.1610838,"California"
"16490",NA,-22.7186089,-42.6279835,"State of Rio de Janeiro"
"16491",NA,31.7060134,-83.653224,"Georgia"
"16492",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16493",NA,-10.1250022,-36.1761522,NA
"16494",NA,53.1423672,-7.6920536,NA
"16495",NA,40.7127753,-74.0059728,NA
"16496",NA,-23.5505199,-46.6333094,NA
"16497",NA,37.09024,-95.712891,NA
"16498",NA,-14.235004,-51.92528,NA
"16499",NA,41.4219889,-82.3646068,NA
"16500",NA,40.7127753,-74.0059728,NA
"16501",NA,33.6926121,-78.8783534,NA
"16502",NA,37.5407246,-77.4360481,NA
"16503",NA,NA,NA,NA
"16504",NA,19.2713458,-99.6470639,NA
"16505",NA,41.8738377,-87.6527566,NA
"16506",NA,32.8348104,-107.0212933,NA
"16507",NA,-22.9814542,-44.2931273,NA
"16508",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16509",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16510",NA,-20.3477821,-40.2949528,NA
"16511",NA,32.4507852,-107.4338866,NA
"16512",NA,-27.5948698,-48.5482195,NA
"16513",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16514",NA,35.4553899,-97.3191773,NA
"16515",NA,45.4215296,-75.6971931,"Ontario"
"16516",NA,32.4807435,-80.980386,NA
"16517",NA,-38.416097,-63.616672,NA
"16518",NA,-34.6994795,-58.3920795,NA
"16519",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16520",NA,60.472024,8.468946,NA
"16521",NA,33.7489954,-84.3879824,"Georgia"
"16522",NA,23.58589,58.4059227,NA
"16523",NA,34.0522342,-118.2436849,"California"
"16524",NA,24.7135517,46.6752957,NA
"16525",NA,42.331427,-83.0457538,"Michigan"
"16526",NA,29.9440505,-90.0657171,NA
"16527",NA,36.118537,-95.857444,NA
"16528",NA,42.4072107,-71.3824374,NA
"16529",NA,-14.235004,-51.92528,NA
"16530",NA,35.0077519,-97.092877,NA
"16531",NA,34.2694474,-118.781482,"California"
"16532",NA,52.1306607,-3.7837117,NA
"16533",NA,38.9071923,-77.0368707,"District of Columbia"
"16534",NA,46.818188,8.227512,NA
"16535",NA,40.7127753,-74.0059728,NA
"16536",NA,29.9510658,-90.0715323,NA
"16537",NA,-12.9722184,-38.5014136,NA
"16538",NA,-25.4244287,-49.2653819,NA
"16539",NA,-30.0346316,-51.2176986,NA
"16540",NA,40.2338438,-111.6585337,NA
"16541",NA,31.7321156,-84.1707423,"Georgia"
"16542",NA,37.0842271,-94.513281,"Missouri"
"16543",NA,23.634501,-102.552784,NA
"16544",NA,25.4546718,-100.850791,NA
"16545",NA,52.9399159,-106.4508639,NA
"16546",NA,31.8023831,-97.0916692,"Texas"
"16547",NA,33.7700504,-118.1937395,"California"
"16548",NA,NA,NA,NA
"16549",NA,37.09024,-95.712891,NA
"16550",NA,39.2903848,-76.6121893,NA
"16551",NA,39.9525839,-75.1652215,"Pennsylvania"
"16552",NA,40.7439905,-74.0323626,"New Jersey"
"16553",NA,41.6318373,-84.9930406,NA
"16554",NA,33.4483771,-112.0740373,"Arizona"
"16555",NA,52.5200066,13.404954,NA
"16556",NA,33.8165536,-84.3653721,NA
"16557",NA,34.0522342,-118.2436849,"California"
"16558",NA,38.963745,35.243322,NA
"16559",NA,33.9482666,-118.2329035,NA
"16560",NA,37.7956586,-122.4009941,NA
"16561",NA,35.751179,-86.9300023,"Tennessee"
"16562",NA,44.3148443,-85.6023643,NA
"16563",NA,NA,NA,NA
"16564",NA,39.790371,-77.7277714,NA
"16565",NA,35.6528323,-97.4780954,"Oklahoma"
"16566",NA,27.6648274,-81.5157535,NA
"16567",NA,36.9361931,14.577181,NA
"16568",NA,51.43933,-2.003884,NA
"16569",NA,-1.2920659,36.8219462,NA
"16570",NA,41.8781136,-87.6297982,"Illinois"
"16571",NA,28.6139391,77.2090212,NA
"16572",NA,27.6648274,-81.5157535,NA
"16573",NA,38.9071923,-77.0368707,"District of Columbia"
"16574",NA,35.612661,-77.3663538,"North Carolina"
"16575",NA,45.4215296,-75.6971931,"Ontario"
"16576",NA,40.6764003,-73.8124984,NA
"16577",NA,35.7595731,-79.0192997,NA
"16578",NA,37.424106,-122.1660756,"California"
"16579",NA,36.778261,-119.4179324,NA
"16580",NA,34.210934,-116.278007,NA
"16581",NA,-21.398788,-42.1375086,NA
"16582",NA,NA,NA,NA
"16583",NA,40.7127753,-74.0059728,NA
"16584",NA,32.3593117,-95.7257968,"Texas"
"16585",NA,38.9071923,-77.0368707,"District of Columbia"
"16586",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16587",NA,48.881935,2.419452,NA
"16588",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16589",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16590",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16591",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16592",NA,30.267153,-97.7430608,"Texas"
"16593",NA,32.4507852,-107.4338866,NA
"16594",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16595",NA,38.9071923,-77.0368707,"District of Columbia"
"16596",NA,33.443358,-86.843095,NA
"16597",NA,40.6781784,-73.9441579,"New York"
"16598",NA,42.8864468,-78.8783689,"New York"
"16599",NA,35.7795897,-78.6381787,"North Carolina"
"16600",NA,37.9642529,-91.8318334,NA
"16601",NA,50.674522,-120.3272675,"British Columbia"
"16602",NA,34.0745498,-118.308526,NA
"16603",NA,40.0583238,-74.4056612,NA
"16604",NA,26.1003654,-80.3997748,"Florida"
"16605",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16606",NA,45.070312,7.6868565,NA
"16607",NA,36.8529263,-75.977985,NA
"16608",NA,42.8864468,-78.8783689,"New York"
"16609",NA,40.5123258,-74.8593318,NA
"16610",NA,60.128161,18.643501,NA
"16611",NA,38.9071923,-77.0368707,"District of Columbia"
"16612",NA,40.5795317,-74.1502007,"New York"
"16613",NA,40.2532608,-111.5764087,NA
"16614",NA,43.7508284,-87.71453,NA
"16615",NA,55.378051,-3.435973,NA
"16616",NA,20.593684,78.96288,NA
"16617",NA,55.378051,-3.435973,NA
"16618",NA,43.653226,-79.3831843,"Ontario"
"16619",NA,-3.7319029,-38.5267393,NA
"16620",NA,38.6361518,-90.2392285,NA
"16621",NA,43.0730517,-89.4012302,"Wisconsin"
"16622",NA,57.149717,-2.094278,NA
"16623",NA,41.0082376,28.9783589,NA
"16624",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16625",NA,42.5998139,-71.3672838,"Massachusetts"
"16626",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16627",NA,-14.235004,-51.92528,NA
"16628",NA,27.6648274,-81.5157535,NA
"16629",NA,31.046051,34.851612,NA
"16630",NA,38.7222524,-9.1393366,NA
"16631",NA,NA,NA,NA
"16632",NA,41.673642,-88.0017261,NA
"16633",NA,40.6781784,-73.9441579,"New York"
"16634",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16635",NA,37.09024,-95.712891,NA
"16636",NA,39.9525839,-75.1652215,"Pennsylvania"
"16637",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16638",NA,37.09024,-95.712891,NA
"16639",NA,42.2411344,-88.3161965,"Illinois"
"16640",NA,52.132633,5.291266,NA
"16641",NA,-0.789275,113.921327,NA
"16642",NA,52.3702157,4.8951679,NA
"16643",NA,12.879721,121.774017,NA
"16644",NA,44.9374831,-93.2009998,NA
"16645",NA,-37.8136276,144.9630576,NA
"16646",NA,40.0483744,-86.4691677,NA
"16647",NA,35.1495343,-90.0489801,"Tennessee"
"16648",NA,32.8077525,-96.8681303,NA
"16649",NA,NA,NA,NA
"16650",NA,NA,NA,NA
"16651",NA,9.0764785,7.398574,NA
"16652",NA,28.0394654,-81.9498042,"Florida"
"16653",NA,34.5553494,69.207486,NA
"16654",NA,59.3293235,18.0685808,NA
"16655",NA,32.7841137,-96.7835787,NA
"16656",NA,43.7844397,-88.7878678,NA
"16657",NA,25.7616798,-80.1917902,"Florida"
"16658",NA,35.7595731,-79.0192997,NA
"16659",NA,41.8781136,-87.6297982,"Illinois"
"16660",NA,3.3273599,117.5785049,NA
"16661",NA,43.7844397,-88.7878678,NA
"16662",NA,51.5073509,-0.1277583,NA
"16663",NA,-6.2023936,106.6527099,NA
"16664",NA,NA,NA,NA
"16665",NA,-6.9277361,106.9299579,NA
"16666",NA,-5.1476651,119.4327314,NA
"16667",NA,42.6195875,-70.9861878,NA
"16668",NA,40.7127753,-74.0059728,NA
"16669",NA,-6.9174639,107.6191228,NA
"16670",NA,35.9940329,-78.898619,"North Carolina"
"16671",NA,NA,NA,NA
"16672",NA,-0.789275,113.921327,NA
"16673",NA,-6.7320229,108.5523164,NA
"16674",NA,-6.7320229,108.5523164,NA
"16675",NA,-6.7320229,108.5523164,NA
"16676",NA,-8.6430942,115.2422684,NA
"16677",NA,-6.17511,106.8650395,NA
"16678",NA,-6.17511,106.8650395,NA
"16679",NA,-6.7320229,108.5523164,NA
"16680",NA,-7.0051453,110.4381254,NA
"16681",NA,43.100903,-75.232664,"New York"
"16682",NA,-6.7320229,108.5523164,NA
"16683",NA,-6.7320229,108.5523164,NA
"16684",NA,-0.789275,113.921327,NA
"16685",NA,-6.17511,106.8650395,NA
"16686",NA,-6.17511,106.8650395,NA
"16687",NA,NA,NA,NA
"16688",NA,NA,NA,NA
"16689",NA,3.5951956,98.6722227,NA
"16690",NA,-6.7320229,108.5523164,NA
"16691",NA,45.943161,24.96676,NA
"16692",NA,40.2671941,-86.1349019,NA
"16693",NA,-33.8688197,151.2092955,NA
"16694",NA,41.8781136,-87.6297982,"Illinois"
"16695",NA,34.9592083,-116.419389,NA
"16696",NA,41.9214378,-87.6513043,NA
"16697",NA,35.9325964,-95.1413479,"Oklahoma"
"16698",NA,35.2270869,-80.8431267,NA
"16699",NA,39.7392358,-104.990251,"Colorado"
"16700",NA,39.768403,-86.158068,NA
"16701",NA,39.7392358,-104.990251,"Colorado"
"16702",NA,39.649077,-119.7074096,"Nevada"
"16703",NA,37.09024,-95.712891,NA
"16704",NA,41.0106528,-74.1179203,"New Jersey"
"16705",NA,28.5383355,-81.3792365,"Florida"
"16706",NA,-14.235004,-51.92528,NA
"16707",NA,25.7616798,-80.1917902,"Florida"
"16708",NA,41.8781136,-87.6297982,"Illinois"
"16709",NA,40.7127753,-74.0059728,NA
"16710",NA,42.3175684,-71.1056065,NA
"16711",NA,-37.8136276,144.9630576,NA
"16712",NA,-33.849376,151.0593803,NA
"16713",NA,42.1945758,-122.7094767,NA
"16714",NA,1.352083,103.819836,NA
"16715",NA,25.7616798,-80.1917902,"Florida"
"16716",NA,23.075297,70.133673,NA
"16717",NA,37.36883,-122.0363496,"California"
"16718",NA,-34.9284989,138.6007456,NA
"16719",NA,34.9592083,-116.419389,NA
"16720",NA,10.8230989,106.6296638,NA
"16721",NA,34.9592083,-116.419389,NA
"16722",NA,34.8848775,-79.6942222,NA
"16723",NA,32.1656221,-82.9000751,NA
"16724",NA,44.7391789,-67.3900603,NA
"16725",NA,42.6064095,-83.1497751,"Michigan"
"16726",NA,37.09024,-95.712891,NA
"16727",NA,-38.0471084,145.2701235,NA
"16728",NA,40.2010241,-77.2002745,"Pennsylvania"
"16729",NA,40.7127753,-74.0059728,NA
"16730",NA,32.4507852,-107.4338866,NA
"16731",NA,32.7766642,-96.7969879,"Texas"
"16732",NA,1.492659,103.7413591,NA
"16733",NA,38.0293059,-78.4766781,"Virginia"
"16734",NA,-37.8136276,144.9630576,NA
"16735",NA,-37.8136276,144.9630576,NA
"16736",NA,42.2180724,-70.9410356,NA
"16737",NA,29.9510658,-90.0715323,NA
"16738",NA,37.09024,-95.712891,NA
"16739",NA,50.0978321,-91.922038,NA
"16740",NA,-25.274398,133.775136,NA
"16741",NA,40.740375,-75.3096237,"Pennsylvania"
"16742",NA,NA,NA,NA
"16743",NA,37.09024,-95.712891,NA
"16744",NA,-37.4713077,144.7851531,NA
"16745",NA,-37.8136276,144.9630576,NA
"16746",NA,38.9071923,-77.0368707,"District of Columbia"
"16747",NA,37.09024,-95.712891,NA
"16748",NA,37.8043637,-122.2711137,"California"
"16749",NA,41.9209018,-73.9612887,NA
"16750",NA,-9.4085811,-38.2365341,NA
"16751",NA,-14.235004,-51.92528,NA
"16752",NA,9.7333906,-63.1914317,NA
"16753",NA,37.7749295,-122.4194155,"California"
"16754",NA,33.6188829,-117.9298493,"California"
"16755",NA,34.9592083,-116.419389,NA
"16756",NA,37.09024,-95.712891,NA
"16757",NA,37.8271784,-122.2913078,NA
"16758",NA,51.253775,-85.323214,NA
"16759",NA,28.5383355,-81.3792365,"Florida"
"16760",NA,39.9611755,-82.9987942,"Ohio"
"16761",NA,42.8864468,-78.8783689,"New York"
"16762",NA,32.7766642,-96.7969879,"Texas"
"16763",NA,33.7489954,-84.3879824,"Georgia"
"16764",NA,32.2217429,-110.926479,"Arizona"
"16765",NA,39.0997265,-94.5785667,"Missouri"
"16766",NA,42.8864468,-78.8783689,"New York"
"16767",NA,32.3182314,-86.902298,NA
"16768",NA,32.715738,-117.1610838,"California"
"16769",NA,35.6528323,-97.4780954,"Oklahoma"
"16770",NA,44.977753,-93.2650108,NA
"16771",NA,35.9940329,-78.898619,"North Carolina"
"16772",NA,31.9685988,-99.9018131,NA
"16773",NA,34.0007104,-81.0348144,NA
"16774",NA,47.0342629,-122.8231915,"Washington"
"16775",NA,33.4353394,-112.3576567,"Arizona"
"16776",NA,35.9940329,-78.898619,"North Carolina"
"16777",NA,42.327978,-83.153985,NA
"16778",NA,34.1477849,-118.1445155,"California"
"16779",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"16780",NA,42.4072107,-71.3824374,NA
"16781",NA,42.3641108,-83.0883889,NA
"16782",NA,39.2903848,-76.6121893,NA
"16783",NA,50.768035,0.290472,"England"
"16784",NA,40.7127753,-74.0059728,NA
"16785",NA,34.9592083,-116.419389,NA
"16786",NA,42.079016,-76.803101,NA
"16787",NA,37.09024,-95.712891,NA
"16788",NA,38.083403,-122.7633036,NA
"16789",NA,20.593684,78.96288,NA
"16790",NA,NA,NA,NA
"16791",NA,34.7650887,-87.6986407,NA
"16792",NA,36.778261,-119.4179324,NA
"16793",NA,36.778261,-119.4179324,NA
"16794",NA,39.0457549,-76.6412712,NA
"16795",NA,29.7604267,-95.3698028,"Texas"
"16796",NA,37.09024,-95.712891,NA
"16797",NA,40.463667,-3.74922,NA
"16798",NA,NA,NA,NA
"16799",NA,50.4452112,-104.6188943,NA
"16800",NA,-31.4036214,-64.2127471,NA
"16801",NA,-35.675147,-71.542969,NA
"16802",NA,-35.675147,-71.542969,NA
"16803",NA,-35.675147,-71.542969,NA
"16804",NA,53.1423672,-7.6920536,NA
"16805",NA,55.847258,-4.440114,NA
"16806",NA,41.5428123,-87.6847684,NA
"16807",NA,53.544389,-113.4909267,"Alberta"
"16808",NA,-33.4488897,-70.6692655,NA
"16809",NA,-3.6217479,-79.2380664,NA
"16810",NA,-33.4488897,-70.6692655,NA
"16811",NA,-33.5922807,-71.6055123,NA
"16812",NA,37.09024,-95.712891,NA
"16813",NA,44.977753,-93.2650108,NA
"16814",NA,-29.9026691,-71.2519374,NA
"16815",NA,31.0832017,31.4913182,NA
"16816",NA,-22.4543923,-68.9293819,NA
"16817",NA,NA,NA,NA
"16818",NA,26.0764783,-80.2521157,"Florida"
"16819",NA,-33.4488897,-70.6692655,NA
"16820",NA,-35.675147,-71.542969,NA
"16821",NA,-33.4488897,-70.6692655,NA
"16822",NA,40.7735649,-73.9565551,"New York"
"16823",NA,55.9392401,-4.1561656,NA
"16824",NA,NA,NA,NA
"16825",NA,-33.4488897,-70.6692655,NA
"16826",NA,35.9940329,-78.898619,"North Carolina"
"16827",NA,NA,NA,NA
"16828",NA,-33.5209155,-70.7631335,NA
"16829",NA,-33.4488897,-70.6692655,NA
"16830",NA,-1.831239,-78.183406,NA
"16831",NA,-3.2581112,-79.9553924,NA
"16832",NA,37.2191474,-93.3708567,NA
"16833",NA,-33.4488897,-70.6692655,NA
"16834",NA,41.8758828,-87.6571664,NA
"16835",NA,-33.3989812,-70.5573124,NA
"16836",NA,-35.675147,-71.542969,NA
"16837",NA,-33.4488897,-70.6692655,NA
"16838",NA,-35.675147,-71.542969,NA
"16839",NA,-31.433333,152.9,"New South Wales"
"16840",NA,45.6604188,12.5301585,NA
"16841",NA,-33.4488897,-70.6692655,NA
"16842",NA,-33.4488897,-70.6692655,NA
"16843",NA,-33.4488897,-70.6692655,NA
"16844",NA,-33.4488897,-70.6692655,NA
"16845",NA,41.9027835,12.4963655,NA
"16846",NA,43.653226,-79.3831843,"Ontario"
"16847",NA,NA,NA,NA
"16848",NA,-33.4488897,-70.6692655,NA
"16849",NA,-1.9574839,-79.9192702,NA
"16850",NA,-20.2686722,-70.1049169,NA
"16851",NA,-33.7381424,-70.6804178,NA
"16852",NA,-31.9505269,115.8604572,NA
"16853",NA,-33.4488897,-70.6692655,NA
"16854",NA,30.6991887,-91.1503169,NA
"16855",NA,-45.5712254,-72.068265,NA
"16856",NA,40.3515155,18.1750161,NA
"16857",NA,-33.4488897,-70.6692655,NA
"16858",NA,50.62925,3.057256,NA
"16859",NA,40.7127753,-74.0059728,NA
"16860",NA,-0.9676533,-80.7089101,NA
"16861",NA,56.1165227,-3.9369029,NA
"16862",NA,18.3615548,-66.1110682,NA
"16863",NA,40.6021513,-74.4470899,NA
"16864",NA,-33.4488897,-70.6692655,NA
"16865",NA,44.801485,10.3279036,NA
"16866",NA,42.812526,-1.6457745,NA
"16867",NA,-33.4488897,-70.6692655,NA
"16868",NA,-33.3989812,-70.5573124,NA
"16869",NA,37.09024,-95.712891,NA
"16870",NA,45.253783,-69.4454689,NA
"16871",NA,53.2193835,6.5665017,NA
"16872",NA,-23.6509279,-70.3975022,NA
"16873",NA,-33.4488897,-70.6692655,NA
"16874",NA,-33.4488897,-70.6692655,NA
"16875",NA,31.0560132,-97.464453,"Texas"
"16876",NA,41.87194,12.56738,NA
"16877",NA,45.814548,8.827665,NA
"16878",NA,33.836081,-81.1637245,NA
"16879",NA,-36.8201352,-73.0443904,NA
"16880",NA,-23.6509279,-70.3975022,NA
"16881",NA,-35.675147,-71.542969,NA
"16882",NA,37.09024,-95.712891,NA
"16883",NA,-33.3742128,-70.6367425,NA
"16884",NA,52.5560732,13.338931,"Berlin"
"16885",NA,39.2508229,-106.2925238,"Colorado"
"16886",NA,44.9560752,6.8815184,NA
"16887",NA,28.1235459,-15.4362574,NA
"16888",NA,-33.4488897,-70.6692655,NA
"16889",NA,-35.675147,-71.542969,NA
"16890",NA,40.5187154,-74.4120953,"New Jersey"
"16891",NA,41.87194,12.56738,NA
"16892",NA,-33.4488897,-70.6692655,NA
"16893",NA,-35.675147,-71.542969,NA
"16894",NA,-34.5907601,-58.4446314,NA
"16895",NA,NA,NA,NA
"16896",NA,-33.5855661,-70.6285838,NA
"16897",NA,45.4408474,12.3155151,NA
"16898",NA,NA,NA,NA
"16899",NA,-35.675147,-71.542969,NA
"16900",NA,-33.4411269,-70.5340591,NA
"16901",NA,41.9027835,12.4963655,NA
"16902",NA,-33.4488897,-70.6692655,NA
"16903",NA,50.7772135,-3.999461,NA
"16904",NA,-33.4488897,-70.6692655,NA
"16905",NA,-33.4851471,-70.5992005,NA
"16906",NA,42.6242251,-73.1174344,NA
"16907",NA,51.7787297,-1.2654118,NA
"16908",NA,-33.4488897,-70.6692655,NA
"16909",NA,-32.9299468,-71.5186065,NA
"16910",NA,-2.9001285,-79.0058965,NA
"16911",NA,45.4712497,9.1440286,NA
"16912",NA,23.810332,90.4125181,NA
"16913",NA,-33.4488897,-70.6692655,NA
"16914",NA,-35.675147,-71.542969,NA
"16915",NA,-2.1709979,-79.9223592,NA
"16916",NA,32.5232053,-92.637927,NA
"16917",NA,NA,NA,NA
"16918",NA,38.1156879,13.3612671,NA
"16919",NA,39.9629406,-75.163389,NA
"16920",NA,45.4790671,9.8452433,NA
"16921",NA,-35.2809368,149.1300092,NA
"16922",NA,-33.4488897,-70.6692655,NA
"16923",NA,-33.4488897,-70.6692655,NA
"16924",NA,18.220833,-66.590149,NA
"16925",NA,-33.4488897,-70.6692655,NA
"16926",NA,36.855037,-75.993757,NA
"16927",NA,52.3555177,-1.1743197,NA
"16928",NA,55.378051,-3.435973,NA
"16929",NA,-2.9001285,-79.0058965,NA
"16930",NA,42.2808256,-83.7430378,"Michigan"
"16931",NA,-33.4488897,-70.6692655,NA
"16932",NA,NA,NA,NA
"16933",NA,-35.675147,-71.542969,NA
"16934",NA,45.6984251,9.0365349,NA
"16935",NA,19.4326077,-99.133208,NA
"16936",NA,-6.1864864,106.8340911,NA
"16937",NA,NA,NA,NA
"16938",NA,-33.4456835,-70.6453887,NA
"16939",NA,-4.0078909,-79.2112769,NA
"16940",NA,NA,NA,NA
"16941",NA,NA,NA,NA
"16942",NA,56.460584,10.036539,NA
"16943",NA,1.352083,103.819836,NA
"16944",NA,-33.4488897,-70.6692655,NA
"16945",NA,43.7710513,11.2486208,NA
"16946",NA,-35.4232444,-71.6484804,NA
"16947",NA,-33.4488897,-70.6692655,NA
"16948",NA,18.220833,-66.590149,NA
"16949",NA,NA,NA,NA
"16950",NA,37.2191474,-93.3708567,NA
"16951",NA,41.87194,12.56738,NA
"16952",NA,-2.1709979,-79.9223592,NA
"16953",NA,NA,NA,NA
"16954",NA,37.5078772,15.0830304,NA
"16955",NA,-33.4488897,-70.6692655,NA
"16956",NA,44.0805434,-103.2310149,NA
"16957",NA,15.395984,77.8727193,NA
"16958",NA,32.3293111,-96.6252679,"Texas"
"16959",NA,9.081999,8.675277,NA
"16960",NA,34.0259216,-118.7797571,"California"
"16961",NA,-33.4488897,-70.6692655,NA
"16962",NA,50.0956362,8.7760843,NA
"16963",NA,-37.532,143.823,"Victoria"
"16964",NA,-35.675147,-71.542969,NA
"16965",NA,-23.6509279,-70.3975022,NA
"16966",NA,45.5845001,9.2744485,NA
"16967",NA,-0.7140022,-80.109357,NA
"16968",NA,52.5200066,13.404954,NA
"16969",NA,-2.1709979,-79.9223592,NA
"16970",NA,29.7604267,-95.3698028,"Texas"
"16971",NA,50.118798,-5.537592,"England"
"16972",NA,-1.9574839,-79.9192702,NA
"16973",NA,45.5016889,-73.567256,NA
"16974",NA,-37.873,144.993,"Victoria"
"16975",NA,51.02841,14.75559,NA
"16976",NA,-33.4488897,-70.6692655,NA
"16977",NA,43.653226,-79.3831843,"Ontario"
"16978",NA,-12.9722081,-38.5010567,NA
"16979",NA,-8.783195,34.508523,NA
"16980",NA,44.0121221,-92.4801989,NA
"16981",NA,-16.4090474,-71.537451,NA
"16982",NA,-33.4421135,-70.7640644,NA
"16983",NA,-35.675147,-71.542969,NA
"16984",NA,49.1151741,-122.8456817,NA
"16985",NA,-33.4488897,-70.6692655,NA
"16986",NA,NA,NA,NA
"16987",NA,37.7749295,-122.4194155,"California"
"16988",NA,-39.8195857,-73.2452103,NA
"16989",NA,40.6220478,-74.2445902,"New Jersey"
"16990",NA,-35.675147,-71.542969,NA
"16991",NA,-34.5759492,150.7737333,"New South Wales"
"16992",NA,-33.4456835,-70.6453887,NA
"16993",NA,NA,NA,NA
"16994",NA,20.1010608,-98.7591311,NA
"16995",NA,42.331427,-83.0457538,"Michigan"
"16996",NA,-35.675147,-71.542969,NA
"16997",NA,40.7735649,-73.9565551,"New York"
"16998",NA,31.8873671,-100.2917601,"Texas"
"16999",NA,50.6520515,9.1624376,NA
"17000",NA,43.6158299,13.518915,NA
"17001",NA,33.7489954,-84.3879824,"Georgia"
"17002",NA,6.5243793,3.3792057,NA
"17003",NA,-35.675147,-71.542969,NA
"17004",NA,45.070312,7.6868565,NA
"17005",NA,-33.4488897,-70.6692655,NA
"17006",NA,-33.4488897,-70.6692655,NA
"17007",NA,48.6118035,-122.9602621,NA
"17008",NA,20.1010608,-98.7591311,NA
"17009",NA,-12.9722184,-38.5014136,NA
"17010",NA,-33.4488897,-70.6692655,NA
"17011",NA,53.1042724,8.7855587,NA
"17012",NA,48.2081743,16.3738189,NA
"17013",NA,-35.675147,-71.542969,NA
"17014",NA,23.634501,-102.552784,NA
"17015",NA,-33.4488897,-70.6692655,NA
"17016",NA,45.070312,7.6868565,NA
"17017",NA,60.128161,18.643501,NA
"17018",NA,41.9027835,12.4963655,NA
"17019",NA,-0.1464847,-78.4751945,NA
"17020",NA,-35.4232444,-71.6484804,NA
"17021",NA,51.165691,10.451526,NA
"17022",NA,NA,NA,NA
"17023",NA,-35.675147,-71.542969,NA
"17024",NA,44.5588028,-72.5778415,NA
"17025",NA,51.5073509,-0.1277583,NA
"17026",NA,-7.3174629,111.7614661,NA
"17027",NA,-0.1806532,-78.4678382,NA
